plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00619717,0.00001346,0.00185446,0.00682100,0.00001300,0.00191500,38.87500000,38.87500000,38.76562500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00787800,0.00001388,0.00236362,0.00877900,0.00001300,0.00241900,42.17187500,42.17187500,42.03125000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00633758,0.00001350,0.00185179,0.00691500,0.00001400,0.00191900,41.75000000,41.75000000,41.70312500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00654658,0.00001363,0.00190121,0.00778800,0.00001400,0.00196700,40.78125000,40.78125000,40.64062500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00658150,0.00001367,0.00188937,0.00711100,0.00001600,0.00194700,39.35937500,39.35937500,39.35937500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00626804,0.00001367,0.00187408,0.00666500,0.00001400,0.00193900,39.43750000,39.43750000,39.37500000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00634392,0.00001325,0.00183679,0.00687200,0.00001300,0.00188200,40.45312500,40.45312500,40.45312500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00614083,0.00001321,0.00183642,0.00712800,0.00001300,0.00191400,39.90625000,39.90625000,39.85937500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00635917,0.00001379,0.00188621,0.00684800,0.00001400,0.00192700,39.07812500,39.07812500,39.04687500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00652808,0.00001342,0.00186754,0.00768000,0.00001800,0.00190100,39.10937500,39.10937500,39.00000000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00628446,0.00001338,0.00184225,0.00700600,0.00001400,0.00190600,39.09375000,39.09375000,39.10937500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00628717,0.00001446,0.00184117,0.00700200,0.00001900,0.00188300,40.12500000,40.12500000,40.07812500
